title,body,rating,review_date,reviewer_name,reviewer_email,product_url,picture_urls,product_id,product_handle
Leaves My Skin Fresh,"One of the best cleansers I’ve tried! It’s gentle, doesn’t irritate my skin, and keeps my face looking clear and balanced.",1,2023-06-06,David Choi,d.choi@example.com,https://shop.com/products/aestura-theracne-365-clear-deep-cleansing-foam,"['https://cdn.shopify.com/review-images/ATO012-1.jpg', 'https://cdn.shopify.com/review-images/ATO012-2.jpg', 'https://cdn.shopify.com/review-images/ATO012-3.jpg']",ATO012,AESTURA THERACNE 365 CLEAR DEEP CLEANSING FOAM
Perfect for Sensitive Skin,"One of the best cleansers I’ve tried! It’s gentle, doesn’t irritate my skin, and keeps my face looking clear and balanced.",3,2024-04-18,David Choi,d.choi@shop.com,https://shop.com/products/aestura-theracne-365-clear-deep-cleansing-foam,"['https://cdn.shopify.com/review-images/ATO012-1.jpg', 'https://cdn.shopify.com/review-images/ATO012-2.jpg', 'https://cdn.shopify.com/review-images/ATO012-3.jpg']",ATO012,AESTURA THERACNE 365 CLEAR DEEP CLEANSING FOAM
Best Cleanser I’ve Tried,"This cleansing foam is gentle yet leaves my skin feeling incredibly clean. It doesn’t strip my skin of moisture, which I appreciate.",4,2024-12-17,Emily Chen,e.chen@shop.com,https://shop.com/products/aestura-theracne-365-clear-deep-cleansing-foam,"['https://cdn.shopify.com/review-images/ATO012-1.jpg', 'https://cdn.shopify.com/review-images/ATO012-2.jpg', 'https://cdn.shopify.com/review-images/ATO012-3.jpg']",ATO012,AESTURA THERACNE 365 CLEAR DEEP CLEANSING FOAM
Amazing for Daily Use,Amazing cleanser for sensitive skin! It provides a deep cleanse without any irritation.,1,2024-09-20,James Kim,j.kim@shop.com,https://shop.com/products/aestura-theracne-365-clear-deep-cleansing-foam,['https://cdn.shopify.com/review-images/ATO012-1.jpg'],ATO012,AESTURA THERACNE 365 CLEAR DEEP CLEANSING FOAM
Love the Texture and Feel,"After a few weeks of use, I’ve noticed fewer breakouts and a smoother overall texture to my skin. It’s very gentle but packs a punch.",5,2022-03-01,Sarah Park,s.park@mail.com,https://shop.com/products/aestura-theracne-365-active-serum,"['https://cdn.shopify.com/review-images/ATO013-1.jpg', 'https://cdn.shopify.com/review-images/ATO013-2.jpg']",ATO013,AESTURA Theracne 365 Active Serum
Amazing Results!,"Works wonders on blemishes! I have sensitive skin, and this serum has been excellent in reducing redness and promoting healing.",2,2021-02-22,James Kim,j.kim@example.com,https://shop.com/products/aestura-theracne-365-active-serum,"['https://cdn.shopify.com/review-images/ATO013-1.jpg', 'https://cdn.shopify.com/review-images/ATO013-2.jpg', 'https://cdn.shopify.com/review-images/ATO013-3.jpg']",ATO013,AESTURA Theracne 365 Active Serum
Perfect for Acne-Prone Skin,This serum has helped reduce the severity of my breakouts and feels light and soothing. It’s definitely become a part of my acne management routine.,3,2021-05-22,Emily Chen,e.chen@mail.com,https://shop.com/products/aestura-theracne-365-active-serum,"['https://cdn.shopify.com/review-images/ATO013-1.jpg', 'https://cdn.shopify.com/review-images/ATO013-2.jpg', 'https://cdn.shopify.com/review-images/ATO013-3.jpg']",ATO013,AESTURA Theracne 365 Active Serum
Amazing Results!,"Works wonders on blemishes! I have sensitive skin, and this serum has been excellent in reducing redness and promoting healing.",4,2022-01-29,Alex Liu,a.liu@mail.com,https://shop.com/products/aestura-theracne-365-active-serum,"['https://cdn.shopify.com/review-images/ATO013-1.jpg', 'https://cdn.shopify.com/review-images/ATO013-2.jpg']",ATO013,AESTURA Theracne 365 Active Serum
Perfect for Acne-Prone Skin,"Amazing for acne-prone skin! It works gently but effectively, helping to clear up spots without causing any irritation or dryness.",3,2024-10-01,David Choi,d.choi@shop.com,https://shop.com/products/aestura-theracne-365-active-serum,"['https://cdn.shopify.com/review-images/ATO013-1.jpg', 'https://cdn.shopify.com/review-images/ATO013-2.jpg', 'https://cdn.shopify.com/review-images/ATO013-3.jpg']",ATO013,AESTURA Theracne 365 Active Serum
Keeps My Breakouts Under Control,"Amazing for acne-prone skin! It works gently but effectively, helping to clear up spots without causing any irritation or dryness.",4,2023-08-30,Linda Lee,l.lee@mail.com,https://shop.com/products/aestura-theracne-365-active-serum,"['https://cdn.shopify.com/review-images/ATO013-1.jpg', 'https://cdn.shopify.com/review-images/ATO013-2.jpg']",ATO013,AESTURA Theracne 365 Active Serum
Amazing Results!,"Amazing for acne-prone skin! It works gently but effectively, helping to clear up spots without causing any irritation or dryness.",4,2021-01-12,David Choi,d.choi@mail.com,https://shop.com/products/aestura-theracne-365-active-serum,['https://cdn.shopify.com/review-images/ATO013-1.jpg'],ATO013,AESTURA Theracne 365 Active Serum
Gentle Yet Effective,"Amazing for acne-prone skin! It works gently but effectively, helping to clear up spots without causing any irritation or dryness.",2,2022-09-20,John Wang,j.wang@shop.com,https://shop.com/products/aestura-theracne-365-active-serum,"['https://cdn.shopify.com/review-images/ATO013-1.jpg', 'https://cdn.shopify.com/review-images/ATO013-2.jpg']",ATO013,AESTURA Theracne 365 Active Serum
Gentle Yet Effective,"Amazing for acne-prone skin! It works gently but effectively, helping to clear up spots without causing any irritation or dryness.",1,2021-02-06,Emily Chen,e.chen@example.com,https://shop.com/products/aestura-theracne-365-active-serum,"['https://cdn.shopify.com/review-images/ATO013-1.jpg', 'https://cdn.shopify.com/review-images/ATO013-2.jpg']",ATO013,AESTURA Theracne 365 Active Serum
Amazing Results!,This serum has helped reduce the severity of my breakouts and feels light and soothing. It’s definitely become a part of my acne management routine.,1,2023-12-04,Sarah Park,s.park@shop.com,https://shop.com/products/aestura-theracne-365-active-serum,"['https://cdn.shopify.com/review-images/ATO013-1.jpg', 'https://cdn.shopify.com/review-images/ATO013-2.jpg', 'https://cdn.shopify.com/review-images/ATO013-3.jpg']",ATO013,AESTURA Theracne 365 Active Serum
Amazing Results!,"Amazing for acne-prone skin! It works gently but effectively, helping to clear up spots without causing any irritation or dryness.",2,2024-12-07,Alex Liu,a.liu@shop.com,https://shop.com/products/aestura-theracne-365-active-serum,['https://cdn.shopify.com/review-images/ATO013-1.jpg'],ATO013,AESTURA Theracne 365 Active Serum
Amazing Results!,One of the best serums I’ve tried for keeping acne under control. It seems to keep new breakouts at bay while reducing the appearance of old scars.,3,2023-08-03,Alex Liu,a.liu@example.com,https://shop.com/products/aestura-theracne-365-active-serum,"['https://cdn.shopify.com/review-images/ATO013-1.jpg', 'https://cdn.shopify.com/review-images/ATO013-2.jpg']",ATO013,AESTURA Theracne 365 Active Serum
Keeps My Breakouts Under Control,"After a few weeks of use, I’ve noticed fewer breakouts and a smoother overall texture to my skin. It’s very gentle but packs a punch.",5,2022-11-29,David Choi,d.choi@shop.com,https://shop.com/products/aestura-theracne-365-active-serum,"['https://cdn.shopify.com/review-images/ATO013-1.jpg', 'https://cdn.shopify.com/review-images/ATO013-2.jpg', 'https://cdn.shopify.com/review-images/ATO013-3.jpg']",ATO013,AESTURA Theracne 365 Active Serum
Keeps My Breakouts Under Control,This serum has helped reduce the severity of my breakouts and feels light and soothing. It’s definitely become a part of my acne management routine.,3,2024-03-11,James Kim,j.kim@shop.com,https://shop.com/products/aestura-theracne-365-active-serum,['https://cdn.shopify.com/review-images/ATO013-1.jpg'],ATO013,AESTURA Theracne 365 Active Serum
Gentle Yet Effective,"Works wonders on blemishes! I have sensitive skin, and this serum has been excellent in reducing redness and promoting healing.",2,2024-05-06,David Choi,d.choi@mail.com,https://shop.com/products/aestura-theracne-365-active-serum,"['https://cdn.shopify.com/review-images/ATO013-1.jpg', 'https://cdn.shopify.com/review-images/ATO013-2.jpg', 'https://cdn.shopify.com/review-images/ATO013-3.jpg']",ATO013,AESTURA Theracne 365 Active Serum
Gentle Yet Effective,"After a few weeks of use, I’ve noticed fewer breakouts and a smoother overall texture to my skin. It’s very gentle but packs a punch.",3,2022-11-22,Alex Liu,a.liu@example.com,https://shop.com/products/aestura-theracne-365-active-serum,"['https://cdn.shopify.com/review-images/ATO013-1.jpg', 'https://cdn.shopify.com/review-images/ATO013-2.jpg', 'https://cdn.shopify.com/review-images/ATO013-3.jpg']",ATO013,AESTURA Theracne 365 Active Serum
Keeps My Breakouts Under Control,"Amazing for acne-prone skin! It works gently but effectively, helping to clear up spots without causing any irritation or dryness.",1,2021-04-21,John Wang,j.wang@mail.com,https://shop.com/products/aestura-theracne-365-active-serum,"['https://cdn.shopify.com/review-images/ATO013-1.jpg', 'https://cdn.shopify.com/review-images/ATO013-2.jpg', 'https://cdn.shopify.com/review-images/ATO013-3.jpg']",ATO013,AESTURA Theracne 365 Active Serum
Amazing Results!,One of the best serums I’ve tried for keeping acne under control. It seems to keep new breakouts at bay while reducing the appearance of old scars.,3,2023-11-19,Emily Chen,e.chen@example.com,https://shop.com/products/aestura-theracne-365-active-serum,"['https://cdn.shopify.com/review-images/ATO013-1.jpg', 'https://cdn.shopify.com/review-images/ATO013-2.jpg']",ATO013,AESTURA Theracne 365 Active Serum
Keeps My Breakouts Under Control,One of the best serums I’ve tried for keeping acne under control. It seems to keep new breakouts at bay while reducing the appearance of old scars.,2,2023-06-06,Emily Chen,e.chen@shop.com,https://shop.com/products/aestura-theracne-365-active-serum,['https://cdn.shopify.com/review-images/ATO013-1.jpg'],ATO013,AESTURA Theracne 365 Active Serum
Perfect for Sensitive Skin,"Great daily sunscreen! It’s hydrating and doesn’t clog my pores, making it ideal for my combination skin.",2,2023-04-07,Emily Chen,e.chen@example.com,https://shop.com/products/aestura-derma-uv365-barrier-hydro-mineral-sunscreen,"['https://cdn.shopify.com/review-images/ATO014-1.jpg', 'https://cdn.shopify.com/review-images/ATO014-2.jpg', 'https://cdn.shopify.com/review-images/ATO014-3.jpg']",ATO014,AESTURA DERMA UV365 BARRIER HYDRO MINERAL SUNSCREEN
My Go-To Daily Sunscreen,"Perfect for under makeup. This sunscreen is moisturizing and non-greasy, and it doesn’t make my face look shiny.",3,2021-12-18,Alex Liu,a.liu@shop.com,https://shop.com/products/aestura-derma-uv365-barrier-hydro-mineral-sunscreen,"['https://cdn.shopify.com/review-images/ATO014-1.jpg', 'https://cdn.shopify.com/review-images/ATO014-2.jpg']",ATO014,AESTURA DERMA UV365 BARRIER HYDRO MINERAL SUNSCREEN
My Go-To Daily Sunscreen,"This sunscreen is so lightweight and doesn’t leave a white cast. It’s perfect for my sensitive skin, and it’s hydrating without being greasy.",2,2023-06-18,Linda Lee,l.lee@mail.com,https://shop.com/products/aestura-derma-uv365-barrier-hydro-mineral-sunscreen,['https://cdn.shopify.com/review-images/ATO014-1.jpg'],ATO014,AESTURA DERMA UV365 BARRIER HYDRO MINERAL SUNSCREEN
Hydrating Without the Grease,Finally found a sunscreen that doesn’t irritate my skin. It’s soothing and feels like a lightweight moisturizer with sun protection.,2,2022-11-14,John Wang,j.wang@example.com,https://shop.com/products/aestura-derma-uv365-barrier-hydro-mineral-sunscreen,['https://cdn.shopify.com/review-images/ATO014-1.jpg'],ATO014,AESTURA DERMA UV365 BARRIER HYDRO MINERAL SUNSCREEN
Perfect for Sensitive Skin,Finally found a sunscreen that doesn’t irritate my skin. It’s soothing and feels like a lightweight moisturizer with sun protection.,1,2021-12-28,James Kim,j.kim@shop.com,https://shop.com/products/aestura-derma-uv365-barrier-hydro-mineral-sunscreen,"['https://cdn.shopify.com/review-images/ATO014-1.jpg', 'https://cdn.shopify.com/review-images/ATO014-2.jpg', 'https://cdn.shopify.com/review-images/ATO014-3.jpg']",ATO014,AESTURA DERMA UV365 BARRIER HYDRO MINERAL SUNSCREEN
Hydrating Without the Grease,I love how this sunscreen absorbs so quickly and doesn’t feel sticky. It provides great sun protection and leaves my skin feeling soft.,2,2023-07-19,Alex Liu,a.liu@example.com,https://shop.com/products/aestura-derma-uv365-barrier-hydro-mineral-sunscreen,['https://cdn.shopify.com/review-images/ATO014-1.jpg'],ATO014,AESTURA DERMA UV365 BARRIER HYDRO MINERAL SUNSCREEN
Lightweight and Protective,"This sunscreen is so lightweight and doesn’t leave a white cast. It’s perfect for my sensitive skin, and it’s hydrating without being greasy.",3,2022-07-29,Emily Chen,e.chen@mail.com,https://shop.com/products/aestura-derma-uv365-barrier-hydro-mineral-sunscreen,"['https://cdn.shopify.com/review-images/ATO014-1.jpg', 'https://cdn.shopify.com/review-images/ATO014-2.jpg']",ATO014,AESTURA DERMA UV365 BARRIER HYDRO MINERAL SUNSCREEN
Best Sunscreen I’ve Tried,I love how this sunscreen absorbs so quickly and doesn’t feel sticky. It provides great sun protection and leaves my skin feeling soft.,3,2021-11-23,Karen Wong,k.wong@mail.com,https://shop.com/products/aestura-derma-uv365-barrier-hydro-mineral-sunscreen,"['https://cdn.shopify.com/review-images/ATO014-1.jpg', 'https://cdn.shopify.com/review-images/ATO014-2.jpg', 'https://cdn.shopify.com/review-images/ATO014-3.jpg']",ATO014,AESTURA DERMA UV365 BARRIER HYDRO MINERAL SUNSCREEN
Best Sunscreen I’ve Tried,"Great daily sunscreen! It’s hydrating and doesn’t clog my pores, making it ideal for my combination skin.",1,2023-01-29,Alex Liu,a.liu@shop.com,https://shop.com/products/aestura-derma-uv365-barrier-hydro-mineral-sunscreen,"['https://cdn.shopify.com/review-images/ATO014-1.jpg', 'https://cdn.shopify.com/review-images/ATO014-2.jpg', 'https://cdn.shopify.com/review-images/ATO014-3.jpg']",ATO014,AESTURA DERMA UV365 BARRIER HYDRO MINERAL SUNSCREEN
Hydrating Without the Grease,"Great daily sunscreen! It’s hydrating and doesn’t clog my pores, making it ideal for my combination skin.",3,2021-02-11,Karen Wong,k.wong@shop.com,https://shop.com/products/aestura-derma-uv365-barrier-hydro-mineral-sunscreen,"['https://cdn.shopify.com/review-images/ATO014-1.jpg', 'https://cdn.shopify.com/review-images/ATO014-2.jpg', 'https://cdn.shopify.com/review-images/ATO014-3.jpg']",ATO014,AESTURA DERMA UV365 BARRIER HYDRO MINERAL SUNSCREEN
Hydrating Without the Grease,Finally found a sunscreen that doesn’t irritate my skin. It’s soothing and feels like a lightweight moisturizer with sun protection.,1,2023-08-26,Sarah Park,s.park@example.com,https://shop.com/products/aestura-derma-uv365-barrier-hydro-mineral-sunscreen,"['https://cdn.shopify.com/review-images/ATO014-1.jpg', 'https://cdn.shopify.com/review-images/ATO014-2.jpg']",ATO014,AESTURA DERMA UV365 BARRIER HYDRO MINERAL SUNSCREEN
Lightweight and Protective,"This sunscreen is so lightweight and doesn’t leave a white cast. It’s perfect for my sensitive skin, and it’s hydrating without being greasy.",4,2023-01-28,Alex Liu,a.liu@mail.com,https://shop.com/products/aestura-derma-uv365-barrier-hydro-mineral-sunscreen,"['https://cdn.shopify.com/review-images/ATO014-1.jpg', 'https://cdn.shopify.com/review-images/ATO014-2.jpg']",ATO014,AESTURA DERMA UV365 BARRIER HYDRO MINERAL SUNSCREEN
My Go-To Daily Sunscreen,"Great daily sunscreen! It’s hydrating and doesn’t clog my pores, making it ideal for my combination skin.",3,2021-09-07,Emily Chen,e.chen@mail.com,https://shop.com/products/aestura-derma-uv365-barrier-hydro-mineral-sunscreen,"['https://cdn.shopify.com/review-images/ATO014-1.jpg', 'https://cdn.shopify.com/review-images/ATO014-2.jpg']",ATO014,AESTURA DERMA UV365 BARRIER HYDRO MINERAL SUNSCREEN
My Go-To Daily Sunscreen,"Perfect for under makeup. This sunscreen is moisturizing and non-greasy, and it doesn’t make my face look shiny.",1,2022-01-23,Karen Wong,k.wong@shop.com,https://shop.com/products/aestura-derma-uv365-barrier-hydro-mineral-sunscreen,"['https://cdn.shopify.com/review-images/ATO014-1.jpg', 'https://cdn.shopify.com/review-images/ATO014-2.jpg']",ATO014,AESTURA DERMA UV365 BARRIER HYDRO MINERAL SUNSCREEN
Perfect for Sensitive Skin,Finally found a sunscreen that doesn’t irritate my skin. It’s soothing and feels like a lightweight moisturizer with sun protection.,5,2024-01-25,Karen Wong,k.wong@mail.com,https://shop.com/products/aestura-derma-uv365-barrier-hydro-mineral-sunscreen,"['https://cdn.shopify.com/review-images/ATO014-1.jpg', 'https://cdn.shopify.com/review-images/ATO014-2.jpg', 'https://cdn.shopify.com/review-images/ATO014-3.jpg']",ATO014,AESTURA DERMA UV365 BARRIER HYDRO MINERAL SUNSCREEN
Best Sunscreen I’ve Tried,"This sunscreen is so lightweight and doesn’t leave a white cast. It’s perfect for my sensitive skin, and it’s hydrating without being greasy.",3,2021-07-15,James Kim,j.kim@shop.com,https://shop.com/products/aestura-derma-uv365-barrier-hydro-mineral-sunscreen,"['https://cdn.shopify.com/review-images/ATO014-1.jpg', 'https://cdn.shopify.com/review-images/ATO014-2.jpg']",ATO014,AESTURA DERMA UV365 BARRIER HYDRO MINERAL SUNSCREEN
Hydrating Without the Grease,"Great daily sunscreen! It’s hydrating and doesn’t clog my pores, making it ideal for my combination skin.",5,2024-03-06,Emily Chen,e.chen@mail.com,https://shop.com/products/aestura-derma-uv365-barrier-hydro-mineral-sunscreen,"['https://cdn.shopify.com/review-images/ATO014-1.jpg', 'https://cdn.shopify.com/review-images/ATO014-2.jpg', 'https://cdn.shopify.com/review-images/ATO014-3.jpg']",ATO014,AESTURA DERMA UV365 BARRIER HYDRO MINERAL SUNSCREEN
Perfect for Sensitive Skin,This is my go-to lotion for keeping my skin hydrated during colder months. It helps to lock in moisture without feeling heavy or greasy.,1,2021-05-11,Linda Lee,l.lee@mail.com,https://shop.com/products/aestura-atobarrier-365-lotion,"['https://cdn.shopify.com/review-images/ATO015-1.jpg', 'https://cdn.shopify.com/review-images/ATO015-2.jpg', 'https://cdn.shopify.com/review-images/ATO015-3.jpg']",ATO015,AESTURA Atobarrier 365 Lotion
Love the Lightweight Feel,This lotion has been a lifesaver for my dry skin. It absorbs quickly and leaves my skin feeling soft and hydrated throughout the day.,5,2024-02-29,Sarah Park,s.park@shop.com,https://shop.com/products/aestura-atobarrier-365-lotion,"['https://cdn.shopify.com/review-images/ATO015-1.jpg', 'https://cdn.shopify.com/review-images/ATO015-2.jpg', 'https://cdn.shopify.com/review-images/ATO015-3.jpg']",ATO015,AESTURA Atobarrier 365 Lotion
Perfect for Sensitive Skin,"I love how gentle this lotion is on my skin. It’s perfect for after showers, and it has a calming effect that leaves my skin feeling refreshed.",2,2023-02-21,Karen Wong,k.wong@shop.com,https://shop.com/products/aestura-atobarrier-365-lotion,"['https://cdn.shopify.com/review-images/ATO015-1.jpg', 'https://cdn.shopify.com/review-images/ATO015-2.jpg']",ATO015,AESTURA Atobarrier 365 Lotion
Love the Lightweight Feel,"I’ve been using this lotion for a couple of weeks now, and I can already see a difference in my skin’s hydration levels. My skin feels smoother and nourished.",3,2021-01-24,Alex Liu,a.liu@mail.com,https://shop.com/products/aestura-atobarrier-365-lotion,"['https://cdn.shopify.com/review-images/ATO015-1.jpg', 'https://cdn.shopify.com/review-images/ATO015-2.jpg']",ATO015,AESTURA Atobarrier 365 Lotion
My Skin Feels Soft All Day,This is my go-to lotion for keeping my skin hydrated during colder months. It helps to lock in moisture without feeling heavy or greasy.,1,2022-09-11,Karen Wong,k.wong@mail.com,https://shop.com/products/aestura-atobarrier-365-lotion,"['https://cdn.shopify.com/review-images/ATO015-1.jpg', 'https://cdn.shopify.com/review-images/ATO015-2.jpg', 'https://cdn.shopify.com/review-images/ATO015-3.jpg']",ATO015,AESTURA Atobarrier 365 Lotion
My Skin Feels Soft All Day,The AESTURA Atobarrier lotion is perfect for my skin type. It calms dryness and provides long-lasting moisture. My skin has never felt better!,1,2021-06-21,Emily Chen,e.chen@example.com,https://shop.com/products/aestura-atobarrier-365-lotion,['https://cdn.shopify.com/review-images/ATO015-1.jpg'],ATO015,AESTURA Atobarrier 365 Lotion
Perfect for Daily Moisture,"I’ve been using this lotion for a couple of weeks now, and I can already see a difference in my skin’s hydration levels. My skin feels smoother and nourished.",1,2024-08-08,Karen Wong,k.wong@shop.com,https://shop.com/products/aestura-atobarrier-365-lotion,"['https://cdn.shopify.com/review-images/ATO015-1.jpg', 'https://cdn.shopify.com/review-images/ATO015-2.jpg', 'https://cdn.shopify.com/review-images/ATO015-3.jpg']",ATO015,AESTURA Atobarrier 365 Lotion
My Skin Feels Soft All Day,The AESTURA Atobarrier lotion is perfect for my skin type. It calms dryness and provides long-lasting moisture. My skin has never felt better!,4,2024-03-31,Alex Liu,a.liu@example.com,https://shop.com/products/aestura-atobarrier-365-lotion,"['https://cdn.shopify.com/review-images/ATO015-1.jpg', 'https://cdn.shopify.com/review-images/ATO015-2.jpg', 'https://cdn.shopify.com/review-images/ATO015-3.jpg']",ATO015,AESTURA Atobarrier 365 Lotion
My Skin Feels Soft All Day,Amazing lotion for dry skin! I love how it absorbs quickly without feeling sticky or greasy. My skin is left feeling soft and smooth all day.,1,2024-06-11,Linda Lee,l.lee@example.com,https://shop.com/products/aestura-atobarrier-365-lotion,['https://cdn.shopify.com/review-images/ATO015-1.jpg'],ATO015,AESTURA Atobarrier 365 Lotion
Perfect for Sensitive Skin,"I love how gentle this lotion is on my skin. It’s perfect for after showers, and it has a calming effect that leaves my skin feeling refreshed.",4,2021-01-12,Sarah Park,s.park@example.com,https://shop.com/products/aestura-atobarrier-365-lotion,"['https://cdn.shopify.com/review-images/ATO015-1.jpg', 'https://cdn.shopify.com/review-images/ATO015-2.jpg']",ATO015,AESTURA Atobarrier 365 Lotion
Love the Lightweight Feel,"Perfect for sensitive skin! It provides long-lasting moisture and doesn’t leave any greasy residue, making it ideal for daily use.",3,2021-03-10,Emily Chen,e.chen@example.com,https://shop.com/products/aestura-atobarrier-365-lotion,"['https://cdn.shopify.com/review-images/ATO015-1.jpg', 'https://cdn.shopify.com/review-images/ATO015-2.jpg', 'https://cdn.shopify.com/review-images/ATO015-3.jpg']",ATO015,AESTURA Atobarrier 365 Lotion
Perfect for Sensitive Skin,"This lotion is lightweight yet very moisturizing. It’s a great addition to my daily skincare routine, and my skin feels soft all day long.",1,2022-12-16,David Choi,d.choi@shop.com,https://shop.com/products/aestura-atobarrier-365-lotion,"['https://cdn.shopify.com/review-images/ATO015-1.jpg', 'https://cdn.shopify.com/review-images/ATO015-2.jpg', 'https://cdn.shopify.com/review-images/ATO015-3.jpg']",ATO015,AESTURA Atobarrier 365 Lotion
Perfect for Daily Moisture,"Perfect for sensitive skin! It provides long-lasting moisture and doesn’t leave any greasy residue, making it ideal for daily use.",1,2024-04-22,Linda Lee,l.lee@example.com,https://shop.com/products/aestura-atobarrier-365-lotion,"['https://cdn.shopify.com/review-images/ATO015-1.jpg', 'https://cdn.shopify.com/review-images/ATO015-2.jpg']",ATO015,AESTURA Atobarrier 365 Lotion
Gentle and Hydrating,"I highly recommend this lotion for anyone with dry or irritated skin. It’s gentle and effective, leaving my skin feeling calm and hydrated.",5,2022-01-07,David Choi,d.choi@shop.com,https://shop.com/products/aestura-atobarrier-365-lotion,"['https://cdn.shopify.com/review-images/ATO015-1.jpg', 'https://cdn.shopify.com/review-images/ATO015-2.jpg', 'https://cdn.shopify.com/review-images/ATO015-3.jpg']",ATO015,AESTURA Atobarrier 365 Lotion
Perfect for Daily Moisture,The AESTURA Atobarrier lotion is perfect for my skin type. It calms dryness and provides long-lasting moisture. My skin has never felt better!,3,2024-01-10,Linda Lee,l.lee@shop.com,https://shop.com/products/aestura-atobarrier-365-lotion,"['https://cdn.shopify.com/review-images/ATO015-1.jpg', 'https://cdn.shopify.com/review-images/ATO015-2.jpg', 'https://cdn.shopify.com/review-images/ATO015-3.jpg']",ATO015,AESTURA Atobarrier 365 Lotion
Gentle and Effective,I love the calming effect of this sunscreen. It feels great on my skin and gives a subtle tone-up without looking chalky.,3,2022-10-21,David Choi,d.choi@mail.com,https://shop.com/products/aestura---derma-uv-365-red-calming-tone-up-sunscreen,"['https://cdn.shopify.com/review-images/ATO016-1.jpg', 'https://cdn.shopify.com/review-images/ATO016-2.jpg', 'https://cdn.shopify.com/review-images/ATO016-3.jpg']",ATO016,AESTURA - Derma UV 365 Red Calming Tone-up Sunscreen
Perfect for Daily Use,I love the calming effect of this sunscreen. It feels great on my skin and gives a subtle tone-up without looking chalky.,4,2024-07-29,Linda Lee,l.lee@example.com,https://shop.com/products/aestura---derma-uv-365-red-calming-tone-up-sunscreen,"['https://cdn.shopify.com/review-images/ATO016-1.jpg', 'https://cdn.shopify.com/review-images/ATO016-2.jpg', 'https://cdn.shopify.com/review-images/ATO016-3.jpg']",ATO016,AESTURA - Derma UV 365 Red Calming Tone-up Sunscreen
My Skin Feels So Soft,"This tone-up sunscreen is my go-to. It evens out my skin tone, reduces redness, and doesn’t make my skin feel oily.",3,2022-10-19,Alex Liu,a.liu@mail.com,https://shop.com/products/aestura---derma-uv-365-red-calming-tone-up-sunscreen,"['https://cdn.shopify.com/review-images/ATO016-1.jpg', 'https://cdn.shopify.com/review-images/ATO016-2.jpg']",ATO016,AESTURA - Derma UV 365 Red Calming Tone-up Sunscreen
Gentle and Effective,I love the calming effect of this sunscreen. It feels great on my skin and gives a subtle tone-up without looking chalky.,1,2024-02-09,Karen Wong,k.wong@example.com,https://shop.com/products/aestura---derma-uv-365-red-calming-tone-up-sunscreen,"['https://cdn.shopify.com/review-images/ATO016-1.jpg', 'https://cdn.shopify.com/review-images/ATO016-2.jpg']",ATO016,AESTURA - Derma UV 365 Red Calming Tone-up Sunscreen
Gentle and Effective,"Perfect for my sensitive skin. It gives a soft glow while protecting from the sun, and it’s super gentle with a calming effect.",4,2021-04-22,David Choi,d.choi@mail.com,https://shop.com/products/aestura---derma-uv-365-red-calming-tone-up-sunscreen,"['https://cdn.shopify.com/review-images/ATO016-1.jpg', 'https://cdn.shopify.com/review-images/ATO016-2.jpg', 'https://cdn.shopify.com/review-images/ATO016-3.jpg']",ATO016,AESTURA - Derma UV 365 Red Calming Tone-up Sunscreen
Gentle and Effective,"This sunscreen not only protects my skin but also calms redness. It’s lightweight and doesn’t leave any heavy residue, perfect for everyday use.",5,2024-11-22,Alex Liu,a.liu@example.com,https://shop.com/products/aestura---derma-uv-365-red-calming-tone-up-sunscreen,"['https://cdn.shopify.com/review-images/ATO016-1.jpg', 'https://cdn.shopify.com/review-images/ATO016-2.jpg', 'https://cdn.shopify.com/review-images/ATO016-3.jpg']",ATO016,AESTURA - Derma UV 365 Red Calming Tone-up Sunscreen
Love the Calming Effect,I love the calming effect of this sunscreen. It feels great on my skin and gives a subtle tone-up without looking chalky.,5,2023-06-25,Karen Wong,k.wong@shop.com,https://shop.com/products/aestura---derma-uv-365-red-calming-tone-up-sunscreen,"['https://cdn.shopify.com/review-images/ATO016-1.jpg', 'https://cdn.shopify.com/review-images/ATO016-2.jpg', 'https://cdn.shopify.com/review-images/ATO016-3.jpg']",ATO016,AESTURA - Derma UV 365 Red Calming Tone-up Sunscreen
My Skin Feels So Soft,"Amazing product for sensitive skin! It tones down redness while giving a natural, dewy finish. I’ve been using it daily with no issues.",5,2023-05-27,Emily Chen,e.chen@shop.com,https://shop.com/products/aestura---derma-uv-365-red-calming-tone-up-sunscreen,['https://cdn.shopify.com/review-images/ATO016-1.jpg'],ATO016,AESTURA - Derma UV 365 Red Calming Tone-up Sunscreen
Gentle and Effective,"This tone-up sunscreen is my go-to. It evens out my skin tone, reduces redness, and doesn’t make my skin feel oily.",1,2024-01-16,Linda Lee,l.lee@mail.com,https://shop.com/products/aestura---derma-uv-365-red-calming-tone-up-sunscreen,['https://cdn.shopify.com/review-images/ATO016-1.jpg'],ATO016,AESTURA - Derma UV 365 Red Calming Tone-up Sunscreen
